gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5841330707	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927516	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ne	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.06181	6.81337	3535.0		1082.0				2025-09-07	7	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927516		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.039Z		TAXON_ID_NOT_FOUND
5841330706	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928847	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.24319	7.66977	3535.0		484.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928847		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.198Z		TAXON_ID_NOT_FOUND
5841330705	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927513	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		278.0				2025-09-07	7	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927513		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.040Z		TAXON_ID_NOT_FOUND
5841330704	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928844	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.01854	7.47151	3535.0		527.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928844		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330703	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927514	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Zh	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.41749	8.59815	3535.0		466.0				2025-09-08	8	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927514		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.039Z		TAXON_ID_NOT_FOUND
5841330702	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928845	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Fr	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.83841	7.20923	3535.0		612.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928845		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330701	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928828	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.5193	6.42868	3535.0		507.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928828		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330700	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928829	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.33324	7.604	3535.0		873.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928829		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330699	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928826	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ne	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.01748	6.94541	3535.0		635.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928826		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330698	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928827	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Tg	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5908	9.13381	3535.0		439.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928827		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330697	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927500	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ju	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.28732	6.94291	3535.0		591.0				2025-09-06	6	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927500		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.038Z		TAXON_ID_NOT_FOUND
5841330696	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928831	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ag	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.24236	7.93392	3535.0		490.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928831		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330695	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927501	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ju	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.28732	6.94291	3535.0		591.0				2025-09-06	6	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927501		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.038Z		TAXON_ID_NOT_FOUND
5841330694	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928832	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.15343	7.53752	3535.0		478.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928832		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330692	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927504	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37829	7.53794	3535.0		456.0				2025-09-07	7	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927504		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.038Z		TAXON_ID_NOT_FOUND
5841330691	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928835	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.19844	7.40564	3535.0		606.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928835		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330689	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928836	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.10838	7.27395	3535.0		490.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928836		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330688	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927502	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		245.0				2025-09-07	7	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927502		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.037Z		TAXON_ID_NOT_FOUND
5841330687	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928833	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.15335	7.60345	3535.0		460.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928833		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330686	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-927503	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.33324	7.604	3535.0		685.0				2025-09-07	7	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-927503		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:02.037Z		TAXON_ID_NOT_FOUND
5841330685	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928834	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		258.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928834		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330684	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928817	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.69976	6.49068	3535.0		714.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928817		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330682	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932073	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		269.0				2025-09-18	18	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932073		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.073Z		TAXON_ID_NOT_FOUND
5841330681	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928818	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.2433	7.60373	3535.0		626.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928818		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330680	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928815	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.47433	6.42952	3535.0		391.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928815		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330678	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928816	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.61034	6.55752	3535.0		464.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928816		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330677	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928819	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ag	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.55741	7.87042	3535.0		427.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928819		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330676	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932079	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.56428	6.42784	3535.0		673.0				2025-09-17	17	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932079		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.077Z		TAXON_ID_NOT_FOUND
5841330675	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932078	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ne	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.01775	7.01117	3535.0		436.0				2025-09-17	17	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932078		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.072Z		TAXON_ID_NOT_FOUND
5841330674	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-935100	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.43279	6.95074	3535.0		437.0				2025-10-01	1	10	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-935100		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.061Z		TAXON_ID_NOT_FOUND
5841330673	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932077	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ne	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.01775	7.01117	3535.0		436.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932077		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.072Z		TAXON_ID_NOT_FOUND
5841330672	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932076	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ag	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37625	8.13379	3535.0		416.0				2025-09-17	17	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932076		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.072Z		TAXON_ID_NOT_FOUND
5841330671	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932075	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ag	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.28631	8.13262	3535.0		550.0				2025-09-18	18	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932075		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.072Z		TAXON_ID_NOT_FOUND
5841330670	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-935101	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.24319	7.66977	3535.0		477.0				2025-08-26	26	8	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-935101		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.061Z		TAXON_ID_NOT_FOUND
5841330669	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-932074	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ge	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.20113	6.11068	3535.0		373.0				2025-09-18	18	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-932074		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:31:57.072Z		TAXON_ID_NOT_FOUND
5841330668	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928820	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Fr	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.83852	7.27478	3535.0		734.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928820		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330667	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928821	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		258.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928821		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330666	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928824	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bl	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.4677	7.80338	3535.0		488.0				2025-09-11	11	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928824		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
5841330665	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928825	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ge	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.20188	6.17545	3535.0		414.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928825		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330664	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928822	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Fr	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.61206	6.81858	3535.0		614.0				2025-09-10	10	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928822		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.195Z		TAXON_ID_NOT_FOUND
5841330662	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-928823	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37829	7.53794	3535.0		460.0				2025-09-09	9	9	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-928823		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:01.196Z		TAXON_ID_NOT_FOUND
